feature_1,feature_2,feature_3,feature_4,feature_5,company_name,person_name,email,website,country,issues,has_issues,suggested_email,suggested_country,email_confidence,country_confidence,corrections_applied,is_duplicate,duplicate_group,role_function,role_confidence
0.4967141530112327,0.3551770788061912,0.2841358125404447,-0.8289950109220723,-1.594427658794367,,,,,,missing_company_name;missing_person_name;missing_email;missing_country,True,,,0.0,0.0,,False,,Other,0.0
-0.1382643011711846,-0.1803288334477205,-0.0130536979487688,-0.5601810401969696,-0.5993750229537729,,,,,,missing_company_name;missing_person_name;missing_email;missing_country,True,,,0.0,0.0,,True,,Other,0.0
0.6476885381006925,0.6134170864480155,0.4321493933678739,0.7472936051232618,0.0052436997181831,,,,,,missing_company_name;missing_person_name;missing_email;missing_country,True,,,0.0,0.0,,True,,Other,0.0
1.5230298564080254,1.4428021294858635,0.866895133407503,0.6103702654334648,0.046980593764742,,,,,,missing_company_name;missing_person_name;missing_email;missing_country,True,,,0.0,0.0,,True,,Other,0.0
-0.2341533747233359,-0.2502819458899369,-0.2548436241573771,-0.0209015939641481,-0.4500654714792436,,,,,,missing_company_name;missing_person_name;missing_email;missing_country,True,,,0.0,0.0,,True,,Other,0.0
-0.2341369569491805,-0.1937318712677267,-0.2108509824661025,0.117327383308782,0.6228499323474987,,,,,,missing_company_name;missing_person_name;missing_email;missing_country,True,,,0.0,0.0,,True,,Other,0.0
1.5792128155073917,1.7678314056284443,0.8411099344745617,1.277664895788425,-1.0676204293825944,,,,,,missing_company_name;missing_person_name;missing_email;missing_country,True,,,0.0,0.0,,True,,Other,0.0
0.7674347291529088,0.7848925104360926,0.4350959596676753,-0.5915713888358299,-0.1423794850212935,,,,,,missing_company_name;missing_person_name;missing_email;missing_country,True,,,0.0,0.0,,True,,Other,0.0
-0.4694743859349521,-0.4437193468626756,-0.1832324243368712,0.5470973811700379,0.1202956317118988,,,,,,missing_company_name;missing_person_name;missing_email;missing_country,True,,,0.0,0.0,,True,,Other,0.0
0.5425600435859647,0.535115452009348,0.6565531708584544,-0.202192652433894,0.514438834058749,,,,,,missing_company_name;missing_person_name;missing_email;missing_country,True,,,0.0,0.0,,True,,Other,0.0
-0.4634176928124622,-0.6552948143423665,-0.1746197953369144,-0.2176812032272203,0.7116148780888898,,,,,,missing_company_name;missing_person_name;missing_email;missing_country,True,,,0.0,0.0,,True,,Other,0.0
-0.4657297535702568,-0.4683811411151785,-0.1193083127670685,1.09877685198719,-1.1246420918378692,,,,,,missing_company_name;missing_person_name;missing_email;missing_country,True,,,0.0,0.0,,True,,Other,0.0
0.2419622715660341,0.2479852925601367,0.2163813121323373,0.8254163489880298,-1.5341141707356225,,,,,,missing_company_name;missing_person_name;missing_email;missing_country,True,,,0.0,0.0,,True,,Other,0.0
-1.913280244657798,-1.6669560334092692,-0.8915009971983191,0.8135096360006385,1.277676821898509,,,,,,missing_company_name;missing_person_name;missing_email;missing_country,True,,,0.0,0.0,,True,,Other,0.0
-1.7249178325130328,-1.744153928991145,-0.893985840720551,1.305478807154329,0.3323140119795916,,,,,,missing_company_name;missing_person_name;missing_email;missing_country,True,,,0.0,0.0,,True,,Other,0.0
-0.5622875292409727,-0.5321327950076115,-0.2052468425711596,0.021003841632759,-0.7484865365565536,,,,,,missing_company_name;missing_person_name;missing_email;missing_country,True,,,0.0,0.0,,True,,Other,0.0
-1.0128311203344238,-1.016302297304948,-0.5836980816209691,0.6819529712949639,1.551151975522523,,,,,,missing_company_name;missing_person_name;missing_email;missing_country,True,,,0.0,0.0,,True,,Other,0.0
0.3142473325952739,0.1973795288333206,0.133441805623636,-0.310266756593456,0.1156746342928586,,,,,,missing_company_name;missing_person_name;missing_email;missing_country,True,,,0.0,0.0,,True,,Other,0.0
-0.9080240755212108,-0.7937417940697088,-0.5025483925435158,0.3241663524884421,1.1792971840638264,,,,,,missing_company_name;missing_person_name;missing_email;missing_country,True,,,0.0,0.0,,True,,Other,0.0
-1.4123037013352917,-1.337110398066614,-0.6979644367290135,-0.1301430543676845,0.0675184814101089,,,,,,missing_company_name;missing_person_name;missing_email;missing_country,True,,,0.0,0.0,,True,,Other,0.0
